student_id,attendance_pct,past_marks,submission_rate,login_frequency,resume_scans_count,mock_interview_score,career_chat_activity_count,at_risk
STU-02319,36.9,25.0,0.259,5,4,29.7,2,1
STU-02320,85.2,75.8,0.646,13,8,91.4,11,0
STU-02321,26.7,25.0,0.188,0,2,20.0,2,1
STU-02322,39.3,31.3,0.419,3,1,20.0,5,1
STU-02323,60.9,64.6,0.505,3,3,25.6,0,0
STU-02324,20.0,25.0,0.05,0,4,20.0,3,1
STU-02325,47.8,65.2,0.553,2,1,35.5,3,0
STU-02326,74.5,79.9,0.519,0,1,41.2,3,0
STU-02327,80.8,70.5,0.74,14,8,69.6,6,0
STU-02328,57.0,25.0,0.451,11,1,44.6,6,0
STU-02329,37.1,30.9,0.085,0,4,34.6,2,1
STU-02330,85.1,86.5,0.938,9,3,59.0,6,0
STU-02331,20.0,25.0,0.05,4,10,35.2,5,1
STU-02332,44.8,53.4,0.365,5,4,21.4,5,0
STU-02333,79.8,69.5,0.631,9,8,94.8,11,0
STU-02334,47.0,66.2,0.494,2,5,41.4,5,0
STU-02335,65.3,59.5,0.491,6,3,80.2,6,0
STU-02336,75.7,97.3,0.64,0,3,74.6,4,0
STU-02337,73.4,75.7,0.612,4,4,54.4,8,0
STU-02338,64.1,56.1,0.563,3,2,49.1,4,0
STU-02339,100.0,100.0,0.961,7,1,97.6,4,0
STU-02340,43.2,37.8,0.463,0,2,45.9,3,0
STU-02341,35.8,25.0,0.127,0,1,22.2,1,1
STU-02342,69.8,69.4,0.576,8,7,58.0,8,0
STU-02343,67.5,60.1,0.553,7,1,59.8,3,0
STU-02344,54.3,43.5,0.507,2,4,20.0,3,0
STU-02345,39.7,30.5,0.288,0,1,20.0,2,1
STU-02346,92.6,76.1,0.829,0,3,89.4,3,0
STU-02347,62.1,64.0,0.428,0,2,22.2,0,0
STU-02348,45.5,29.5,0.05,0,1,20.0,3,1
STU-02349,81.2,76.5,0.74,9,2,71.3,4,0
STU-02350,60.6,57.7,0.665,8,3,70.2,6,0
STU-02351,55.3,55.1,0.485,0,1,41.2,1,0
STU-02352,83.0,67.6,0.76,3,3,34.4,7,0
STU-02353,46.6,25.0,0.287,6,3,20.6,4,1
STU-02354,54.6,58.7,0.501,0,2,38.6,1,0
STU-02355,77.8,85.8,0.85,0,1,45.1,3,0
STU-02356,74.3,58.9,0.61,7,1,58.5,6,0
STU-02357,52.4,43.4,0.283,1,6,49.3,6,0
STU-02358,46.8,37.6,0.449,2,2,29.9,3,0
STU-02359,51.7,29.4,0.301,2,2,49.8,5,1
STU-02360,51.2,45.8,0.203,5,7,59.5,11,0
STU-02361,43.6,30.6,0.328,0,1,43.2,1,1
STU-02362,83.8,68.2,0.728,5,0,76.4,3,0
STU-02363,20.0,25.0,0.05,0,1,20.0,9,1
STU-02364,97.9,92.4,0.881,14,2,74.5,10,0
STU-02365,35.8,36.6,0.415,0,1,20.0,1,1
STU-02366,41.8,51.9,0.365,2,5,57.1,7,0
STU-02367,37.1,26.5,0.42,6,6,30.2,4,1
STU-02368,99.1,87.9,0.944,8,1,92.6,5,0
STU-02369,80.7,86.0,0.64,5,2,55.4,4,0
STU-02370,89.0,77.2,0.65,6,6,73.5,4,0
STU-02371,20.0,25.0,0.072,0,1,20.0,2,1
STU-02372,79.2,68.0,0.635,0,2,41.6,2,0
STU-02373,54.8,41.7,0.244,0,1,52.8,3,1
STU-02374,20.0,25.0,0.05,0,4,20.0,12,1
STU-02375,47.8,48.5,0.45,8,4,51.3,5,0
STU-02376,50.3,40.3,0.164,0,3,20.0,2,1
STU-02377,51.4,46.0,0.412,0,2,28.0,4,0
STU-02378,50.0,35.9,0.309,0,0,41.0,2,1
STU-02379,61.3,40.9,0.365,0,0,26.8,4,0
STU-02380,91.6,79.4,0.699,0,3,52.8,2,0
STU-02381,86.3,75.5,0.667,5,6,91.4,10,0
STU-02382,20.0,25.0,0.05,6,0,22.5,3,1
STU-02383,55.0,48.0,0.402,9,6,51.2,5,0
STU-02384,60.8,48.9,0.683,9,8,45.3,4,0
STU-02385,28.1,25.0,0.174,3,3,22.3,7,1
STU-02386,68.4,52.1,0.647,2,2,40.0,4,0
STU-02387,83.8,83.1,0.723,2,2,55.8,9,0
STU-02388,48.4,30.6,0.228,4,4,20.4,11,1
STU-02389,63.3,43.5,0.604,0,6,23.6,2,0
STU-02390,34.4,29.3,0.199,6,8,53.6,5,0
STU-02391,41.3,25.0,0.217,1,2,26.0,4,1
STU-02392,95.2,80.8,0.824,6,2,79.9,3,0
STU-02393,56.5,32.7,0.242,1,0,21.7,2,1
STU-02394,65.1,59.0,0.511,0,2,49.8,4,0
STU-02395,20.0,25.0,0.08,0,2,20.0,1,1
STU-02396,77.5,81.3,0.742,0,1,68.5,1,0
STU-02397,77.1,71.5,0.747,7,0,61.8,1,0
STU-02398,62.4,54.0,0.531,2,2,38.9,4,0
STU-02399,61.1,51.1,0.441,0,3,39.0,2,0
STU-02400,38.8,26.0,0.224,4,0,20.0,1,1
STU-02401,72.1,72.3,0.764,0,2,65.7,3,0
STU-02402,35.9,48.9,0.101,0,2,23.9,4,1
STU-02403,58.5,39.2,0.422,5,2,60.7,3,0
STU-02404,42.7,30.2,0.342,1,5,49.2,4,1
STU-02405,51.6,58.8,0.426,0,2,20.0,0,0
STU-02406,66.4,61.9,0.595,5,8,74.8,3,0
STU-02407,69.1,45.7,0.713,8,1,56.6,6,0
STU-02408,61.7,58.5,0.41,3,5,57.7,1,0
STU-02409,49.5,25.0,0.265,0,1,32.1,8,1
STU-02410,76.8,64.9,0.458,2,3,20.0,7,0
STU-02411,53.3,45.7,0.379,3,3,29.7,6,0
STU-02412,100.0,96.7,0.954,10,1,100.0,4,0
STU-02413,30.2,25.0,0.065,5,3,23.1,5,1
STU-02414,58.9,71.4,0.45,0,3,48.2,0,0
STU-02415,85.6,65.1,0.824,3,3,50.7,4,0
STU-02416,57.1,32.1,0.517,6,1,28.6,5,0
STU-02417,100.0,100.0,1.0,9,2,100.0,6,0
STU-02418,88.4,73.0,0.892,10,3,76.7,3,0
STU-02419,67.0,62.0,0.485,0,4,60.5,4,0
STU-02420,61.0,45.0,0.477,12,3,66.2,6,0
STU-02421,43.9,43.8,0.369,3,3,45.5,5,0
STU-02422,63.3,45.7,0.488,4,3,44.5,8,0
STU-02423,68.1,55.8,0.439,0,0,20.0,2,0
STU-02424,67.8,76.4,0.65,0,4,67.9,1,0
STU-02425,45.3,51.9,0.308,0,4,47.9,4,0
STU-02426,40.0,25.0,0.449,6,0,35.4,5,1
STU-02427,75.6,74.4,0.694,5,1,54.4,4,0
STU-02428,79.2,67.2,0.61,1,2,43.6,7,0
STU-02429,59.5,55.0,0.382,0,1,45.5,8,0
STU-02430,67.0,71.7,0.492,0,4,36.9,0,0
STU-02431,47.3,35.1,0.383,1,1,39.4,2,1
STU-02432,41.1,46.6,0.274,3,1,21.0,1,1
STU-02433,47.3,50.1,0.356,10,4,45.5,4,0
STU-02434,33.9,28.6,0.256,6,3,56.8,7,1
STU-02435,43.7,43.1,0.531,1,3,56.3,10,0
STU-02436,24.6,25.0,0.191,0,6,46.7,6,1
STU-02437,26.2,41.0,0.05,0,3,34.5,3,1
STU-02438,20.0,25.0,0.197,9,5,25.3,11,1
STU-02439,30.8,25.0,0.285,0,2,20.0,5,1
STU-02440,72.8,78.1,0.468,0,1,46.5,2,0
STU-02441,45.1,38.0,0.326,11,2,46.4,8,0
STU-02442,62.7,60.1,0.661,6,4,39.1,4,0
STU-02443,34.1,26.5,0.292,0,1,20.0,5,1
STU-02444,61.9,68.4,0.801,0,1,61.6,2,0
STU-02445,58.7,45.6,0.339,1,2,52.6,1,0
STU-02446,51.1,65.6,0.67,2,2,52.1,0,0
STU-02447,100.0,100.0,0.882,9,1,93.1,7,0
STU-02448,80.3,92.4,0.744,3,1,60.7,2,0
STU-02449,61.6,56.6,0.449,9,5,63.7,11,0
STU-02450,72.9,44.0,0.576,9,3,63.1,2,0
STU-02451,26.1,25.0,0.355,0,4,23.8,4,1
STU-02452,74.4,55.1,0.709,4,2,60.7,0,0
STU-02453,39.9,52.5,0.288,0,2,25.3,1,1
STU-02454,30.3,25.0,0.146,0,0,20.0,3,1
STU-02455,63.1,66.1,0.499,0,6,62.5,4,0
STU-02456,45.6,45.3,0.174,3,5,58.8,8,0
STU-02457,95.2,100.0,0.762,5,2,81.6,3,0
STU-02458,62.2,47.8,0.563,3,2,49.7,1,0
STU-02459,79.9,81.5,0.779,4,1,71.0,2,0
STU-02460,84.5,66.5,0.646,13,4,73.7,7,0
STU-02461,59.7,65.7,0.454,0,8,44.6,3,0
STU-02462,33.3,34.1,0.345,2,4,24.2,7,1
STU-02463,51.6,42.8,0.326,7,4,45.1,6,0
STU-02464,57.0,49.1,0.32,0,3,39.6,4,0
STU-02465,84.5,70.9,0.782,8,2,64.7,11,0
STU-02466,50.3,46.4,0.346,0,4,40.6,4,0
STU-02467,38.3,28.1,0.361,9,2,45.9,3,1
STU-02468,24.6,26.1,0.1,0,2,27.9,3,1
STU-02469,46.3,32.8,0.466,15,2,78.2,13,0
STU-02470,32.1,25.0,0.05,0,3,20.0,3,1
STU-02471,67.8,58.9,0.619,8,0,46.2,2,0
STU-02472,75.9,75.2,0.54,2,2,51.1,5,0
STU-02473,53.3,44.5,0.438,8,7,63.2,12,0
STU-02474,20.0,25.0,0.05,2,3,20.0,8,1
STU-02475,60.3,56.6,0.341,1,2,30.8,1,0
STU-02476,54.6,53.4,0.591,4,4,47.2,5,0
STU-02477,84.1,79.8,0.738,0,3,77.6,7,0
STU-02478,24.4,25.0,0.189,3,0,20.0,3,1
STU-02479,39.8,25.0,0.146,1,4,65.3,6,0
STU-02480,95.7,91.0,0.985,14,2,93.1,8,0
STU-02481,57.9,66.2,0.557,3,5,63.7,6,0
STU-02482,86.5,68.0,0.752,9,1,59.6,5,0
STU-02483,54.3,52.3,0.275,2,3,55.2,3,0
STU-02484,67.2,33.8,0.557,3,4,55.3,6,0
STU-02485,43.6,55.8,0.461,0,2,55.3,3,0
STU-02486,40.3,34.3,0.353,2,3,20.9,5,1
STU-02487,71.5,72.3,0.581,7,8,92.3,5,0
STU-02488,40.1,38.2,0.214,8,5,20.0,7,0
STU-02489,63.8,56.0,0.456,6,1,65.5,4,0
STU-02490,66.3,59.2,0.56,7,0,56.7,3,0
STU-02491,36.3,30.2,0.475,9,2,48.3,10,0
STU-02492,73.1,56.0,0.424,7,2,68.2,8,0
STU-02493,44.8,27.2,0.295,0,4,46.3,3,1
STU-02494,52.9,25.7,0.658,10,2,20.0,10,0
STU-02495,39.0,31.8,0.329,2,3,40.8,5,1
STU-02496,20.2,36.2,0.231,0,0,20.0,5,1
STU-02497,52.5,48.2,0.232,0,0,39.8,1,1
STU-02498,62.6,40.4,0.395,7,3,40.0,4,0
STU-02499,75.6,64.2,0.791,9,1,77.7,5,0
STU-02500,22.8,25.0,0.205,0,5,22.3,6,1
